Labels,Paper Name,Author Names
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Interactive Machine Comprehension with Information Seeking Agents,"Xingdi Yuan, Jie Fu, Marc-Alexandre Côté, Yi Tay, Chris Pal, Adam Trischler"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Uncertain Natural Language Inference,"Tongfei Chen, Zhengping Jiang, Adam Poliak, Keisuke Sakaguchi, Benjamin Van Durme"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Neural Graph Matching Networks for Chinese Short Text Matching,"Lu Chen, Yanbin Zhao, Boer Lv, Lesheng Jin, Zhi Chen, Su Zhu, Kai Yu"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Mind the Trade-off: Debiasing NLU Models without Degrading the In-distribution Performance,"Prasetya Ajie Utama, Nafise Sadat Moosavi, Iryna Gurevych"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Generating Fact Checking Explanations,"Pepa Atanasova, Jakob Grue Simonsen, Christina Lioma, Isabelle Augenstein"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Evidence-Aware Inferential Text Generation with Vector Quantised Variational AutoEncoder,"Daya Guo, Duyu Tang, Nan Duan, Jian Yin, Daxin Jiang, Ming Zhou"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Towards Robustifying NLI Models Against Lexical Dataset Biases,"Xiang Zhou, Mohit Bansal"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Do Neural Models Learn Systematicity of Monotonicity Inference in Natural Language?,"Hitomi Yanaka, Koji Mineshima, Daisuke Bekki, Kentaro Inui"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",The Sensitivity of Language Models and Humans to Winograd Schema Perturbations,"Mostafa Abdou, Vinit Ravishankar, Maria Barrett, Yonatan Belinkov, Desmond Elliott, Anders Søgaard"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",INFOTABS: Inference on Tables as Semi-structured Data,"Vivek Gupta, Maitrey Mehta, Pegah Nokhiz, Vivek Srikumar"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Benchmarking Multimodal Regex Synthesis with Complex Structures,"Xi Ye, Qiaochu Chen, Isil Dillig, Greg Durrett"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",NILE : Natural Language Inference with Faithful Natural Language Explanations,"Sawan Kumar, Partha Talukdar"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Premise Selection in Natural Language Mathematical Texts,"Deborah Ferreira, André Freitas"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Modeling Label Semantics for Predicting Emotional Reactions,"Radhika Gaonkar, Heeyoung Kwon, Mohaddeseh Bastan, Niranjan Balasubramanian, Nathanael Chambers"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Relational Graph Attention Network for Aspect-based Sentiment Analysis,"Kai Wang, Weizhou Shen, Yunyi Yang, Xiaojun Quan, Rui Wang"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",A Comprehensive Analysis of Preprocessing for Word Representation Learning in Affective Tasks,"Nastaran Babanejad, Ameeta Agrawal, Aijun An, Manos Papagelis"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Don't Eclipse Your Arts Due to Small Discrepancies: Boundary Repositioning with a Pointer Network for Aspect Extraction,"Zhenkai Wei, Yu Hong, Bowei Zou, Meng Cheng, Jianmin Yao"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Entity-Aware Dependency-Based Deep Graph Attention Network for Comparative Preference Classification,"Nianzu Ma, Sahisnu Mazumder, Hao Wang, Bing Liu"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",OpinionDigest: A Simple Framework for Opinion Summarization,"Yoshihiko Suhara, Xiaolan Wang, Stefanos Angelidis, Wang-Chiew Tan"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining","ECPE-2D: Emotion-Cause Pair Extraction based on Joint Two-Dimensional Representation, Interaction and Prediction","Zixiang Ding, Rui Xia, Jianfei Yu"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Agreement Prediction of Arguments in Cyber Argumentation for Detecting Stance Polarity and Intensity,"Joseph Sirrianni, Xiaoqing Liu, Douglas Adams"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Transition-based Directed Graph Construction for Emotion-Cause Pair Extraction,"Chuang Fan, Chaofa Yuan, Jiachen Du, Lin Gui, Min Yang, Ruifeng Xu"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Embarrassingly Simple Unsupervised Aspect Extraction,"Stéphan Tulkens, Andreas van Cranenburgh"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Target Inference in Argument Conclusion Generation,"Milad Alshomary, Shahbaz Syed, Martin Potthast, Henning Wachsmuth"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Out of the Echo Chamber: Detecting Countering Debate Speeches,"Matan Orbach, Yonatan Bilu, Assaf Toledo, Dan Lahav, Michal Jacovi, Ranit Aharonov, Noam Slonim"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Adversarial and Domain-Aware BERT for Cross-Domain Sentiment Analysis,"Chunning Du, Haifeng Sun, Jingyu Wang, Qi Qi, Jianxin Liao"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",KinGDOM: Knowledge-Guided DOMain Adaptation for Sentiment Analysis,"Deepanway Ghosal, Devamanyu Hazarika, Abhinaba Roy, Navonil Majumder, Rada Mihalcea, Soujanya Poria"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Relation-Aware Collaborative Learning for Unified Aspect-Based Sentiment Analysis,"Zhuang Chen, Tieyun Qian"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",SpanMlt: A Span-based Multi-Task Learning Framework for Pair-wise Aspect and Opinion Terms Extraction,"He Zhao, Longtao Huang, Rong Zhang, Quan Lu, Hui Xue"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Conditional Augmentation for Aspect Term Extraction via Masked Sequence-to-Sequence Generation,"Kun Li, Chengbo Chen, Xiaojun Quan, Qing Ling, Yan Song"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Enhancing Cross-target Stance Detection with Transferable Semantic-Emotion Knowledge,"Bowen Zhang, Min Yang, Xutao Li, Yunming Ye, Xiaofei Xu, Kuai Dai"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Exploiting Personal Characteristics of Debaters for Predicting Persuasiveness,"Khalid Al Khatib, Michael Völske, Shahbaz Syed, Nikolay Kolyada, Benno Stein"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Aspect Sentiment Classification with Document-level Sentiment Preference Modeling,"Xiao Chen, Changlong Sun, Jingjing Wang, Shoushan Li, Luo Si, Min Zhang, Guodong Zhou"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",GoEmotions: A Dataset of Fine-Grained Emotions,"Dorottya Demszky, Dana Movshovitz-Attias, Jeongwoo Ko, Alan Cowen, Gaurav Nemade, Sujith Ravi"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",From Arguments to Key Points: Towards Automatic Argument Summarization,"Roy Bar-Haim, Lilach Eden, Roni Friedman, Yoav Kantor, Dan Lahav, Noam Slonim"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Target-Guided Structured Attention Network for Target-dependent Sentiment Analysis,"Ji Zhang, Chengyao Chen, Pengfei Liu, Chao He, Cane Wing-Ki Leung"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Towards Better Non-Tree Argument Mining: Proposition-Level Biaffine Parsing with Task-Specific Parameterization,"Gaku Morio, Hiroaki Ozaki, Terufumi Morishita, Yuta Koreeda, Kohsuke Yanai"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Effective Inter-Clause Modeling for End-to-End Emotion-Cause Pair Extraction,"Penghui Wei, Jiahao Zhao, Wenji Mao"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Parallel Data Augmentation for Formality Style Transfer,"Yi Zhang, Tao Ge, Xu SUN"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Syntax-Aware Opinion Role Labeling with Dependency Graph Convolutional Networks,"Bo Zhang, Yue Zhang, Rui Wang, Zhenghua Li, Min Zhang"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Efficient Pairwise Annotation of Argument Quality,"Lukas Gienapp, Benno Stein, Matthias Hagen, Martin Potthast"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Modelling Context and Syntactical Features for Aspect-based Sentiment Analysis,"Minh Hieu Phan, Philip O. Ogunbona"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",SKEP: Sentiment Knowledge Enhanced Pre-training for Sentiment Analysis,"Hao Tian, Can Gao, Xinyan Xiao, Hao Liu, Bolei He, Hua Wu, Haifeng Wang, Feng Wu"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",SentiBERT: A Transferable Transformer-Based Architecture for Compositional Sentiment Semantics,"Da Yin, Tao Meng, Kai-Wei Chang"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Analyzing the Persuasive Effect of Style in News Editorial Argumentation,"Roxanne El Baff, Henning Wachsmuth, Khalid Al Khatib, Benno Stein"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining","He said ""who's gonna take care of your children when you are at ACL?"": Reported Sexist Acts are Not Sexist","Patricia Chiril, Véronique MORICEAU, Farah Benamara, Alda Mari, Gloria Origgi, Marlène Coulomb-Gully"
"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Cross-Lingual Unsupervised Sentiment Classification with Multi-View Transfer Learning,"Hongliang Fei, Ping Li"
Speech and Multimodality,Meta-Transfer Learning for Code-Switched Speech Recognition,"Genta Indra Winata, Samuel Cahyawijaya, Zhaojiang Lin, Zihan Liu, Peng Xu, Pascale Fung"
Speech and Multimodality,"Sentiment and Emotion help Sarcasm? A Multi-task Learning Framework for Multi-Modal Sarcasm, Sentiment and Emotion Analysis","Dushyant Singh Chauhan, Dhanush S R, Asif Ekbal, Pushpak Bhattacharyya"
Speech and Multimodality,SimulSpeech: End-to-End Simultaneous Speech to Text Translation,"Yi Ren, Jinglin Liu, Xu Tan, Chen Zhang, Tao Qin, Zhou Zhao, Tie-Yan Liu"
Speech and Multimodality,Multimodal and Multiresolution Speech Recognition with Transformers,"Georgios Paraskevopoulos, Srinivas Parthasarathy, Aparna Khare, Shiva Sundaram"
Speech and Multimodality,Phone Features Improve Speech Translation,"Elizabeth Salesky, Alan W Black"
Speech and Multimodality,Learning Spoken Language Representations with Neural Lattice Language Modeling,"Chao-Wei Huang, Yun-Nung Chen"
Speech and Multimodality,Towards end-2-end learning for predicting behavior codes from spoken utterances in psychotherapy conversations,"Karan Singla, Zhuohao Chen, David Atkins, Shrikanth Narayanan"
Speech and Multimodality,Acoustic-Prosodic and Lexical Cues to Deception and Trust: Deciphering How People Detect Lies,"Xi (Leslie) Chen, Sarah Ita Levitan, Michelle Levine, Marko Mandic, and Julia Hirschberg"
Speech and Multimodality,Improving Disfluency Detection by Self-Training a Self-Attentive Model,"Paria Jamshid Lou, Mark Johnson"
Speech and Multimodality,MultiQT: Multimodal learning for real-time question tracking in speech,"Jakob D. Havtorn, Jan Latko, Joakim Edin, Lars Maaløe, Lasse Borgholt, Lorenzo Belgrano, Nicolai Jacobsen, Regitze Sdun, Željko Agić"
Speech and Multimodality,Integrating Multimodal Information in Large Pretrained Transformers,"Wasifur Rahman, Md Kamrul Hasan, Sangwu Lee, AmirAli Bagher Zadeh, Chengfeng Mao, Louis-Philippe Morency, Ehsan Hoque"
Speech and Multimodality,Curriculum Pre-training for End-to-End Speech Translation,"Chengyi Wang, Yu Wu, Shujie Liu, Ming Zhou, Zhenglu Yang"
Speech and Multimodality,Reasoning with Multimodal Sarcastic Tweets via Modeling Cross-Modality Contrast and Semantic Association,"Nan Xu, Zhixiong Zeng, Wenji Mao"
Speech and Multimodality,CH-SIMS: A Chinese Multimodal Sentiment Analysis Dataset with Fine-grained Annotation of Modality,"Wenmeng Yu, Hua Xu, Fanyang Meng, Yilin Zhu, Yixiao Ma, Jiele Wu, Jiyun Zou, Kaicheng Yang"
Speech and Multimodality,How Accents Confound: Probing for Accent Information in End-to-End Speech Recognition Systems,"Archiki Prasad, Preethi Jyothi"
Speech and Multimodality,Improved Speech Representations with Multi-Target Autoregressive Predictive Coding,"Yu-An Chung, James Glass"
Speech and Multimodality,Towards Emotion-aided Multi-modal Dialogue Act Classification,"Tulika Saha, Aditya Patra, Sriparna Saha, Pushpak Bhattacharyya"
Speech and Multimodality,Multimodal Transformer for Multimodal Machine Translation,"Shaowei Yao, Xiaojun Wan"
Summarization,A Large-Scale Multi-Document Summarization Dataset from the Wikipedia Current Events Portal,"Demian Gholipour Ghalandari, Chris Hokamp, Nghia The Pham, John Glover, Georgiana Ifrim"
Summarization,Improving Truthfulness of Headline Generation,"Kazuki Matsumaru, Sho Takase, Naoaki Okazaki"
Summarization,Examining the State-of-the-Art in News Timeline Summarization,"Demian Gholipour Ghalandari, Georgiana Ifrim"
Summarization,Discrete Optimization for Unsupervised Sentence Summarization with Word-Level Extraction,"Raphael Schumann, Lili Mou, Yao Lu, Olga Vechtomova, Katja Markert"
Summarization,The Summary Loop: Learning to Write Abstractive Summaries Without Examples,"Philippe Laban, Andrew Hsi, John Canny, Marti A. Hearst"
Summarization,Screenplay Summarization Using Latent Narrative Structure,"Pinelopi Papalampidi, Frank Keller, Lea Frermann, Mirella Lapata"
Summarization,Automatic Generation of Citation Texts in Scholarly Papers: A Pilot Study,"Xinyu Xing, Xiaosheng Fan, Xiaojun Wan"
Summarization,Knowledge Graph-Augmented Abstractive Summarization with Semantic-Driven Cloze Reward,"Luyang Huang, Lingfei Wu, Lu Wang"
Summarization,Discourse-Aware Neural Extractive Text Summarization,"Jiacheng Xu, Zhe Gan, Yu Cheng, Jingjing Liu"
Summarization,Attend to Medical Ontologies: Content Selection for Clinical Abstractive Summarization,"Sajad Sotudeh Gharebagh, Nazli Goharian, Ross Filice"
Summarization,Self-Attention Guided Copy Mechanism for Abstractive Summarization,"Song Xu, Haoran Li, Peng Yuan, Youzheng Wu, Xiaodong He, Bowen Zhou"
Summarization,"Attend, Translate and Summarize: An Efficient Method for Neural Cross-Lingual Summarization","Junnan Zhu, Yu Zhou, Jiajun Zhang, Chengqing Zong"
Summarization,On Faithfulness and Factuality in Abstractive Summarization,"Joshua Maynez, Shashi Narayan, Bernd Bohnet, Ryan McDonald"
Summarization,Fact-based Content Weighting for Evaluating Abstractive Summarisation,"Xinnuo Xu, Ondřej Dušek, Jingyi Li, Verena Rieser, Ioannis Konstas"
Summarization,Leveraging Graph to Improve Abstractive Multi-Document Summarization,"Wei Li, Xinyan Xiao, Jiachen Liu, Hua Wu, Haifeng Wang, Junping Du"
Summarization,Hooks in the Headline: Learning to Generate Headlines with Controlled Styles,"Di Jin, Zhijing Jin, Joey Tianyi Zhou, Lisa Orii, Peter Szolovits"
Summarization,FEQA: A Question Answering Evaluation Framework for Faithfulness Assessment in Abstractive Summarization,"Esin Durmus, He He, Mona Diab"
Summarization,Heterogeneous Graph Neural Networks for Extractive Document Summarization,"Danqing Wang, Pengfei Liu, Yining Zheng, Xipeng Qiu, Xuanjing Huang"
Summarization,A Transformer-based Approach for Source Code Summarization,"Wasi Ahmad, Saikat Chakraborty, Baishakhi Ray, Kai-Wei Chang"
Summarization,SUPERT: Towards New Frontiers in Unsupervised Evaluation Metrics for Multi-Document Summarization,"Yang Gao, Wei Zhao, Steffen Eger"
Summarization,Unsupervised Opinion Summarization as Copycat-Review Generation,"Arthur Bražinskas, Mirella Lapata, Ivan Titov"
Summarization,Storytelling with Dialogue: A Critical Role Dungeons and Dragons Dataset,"Revanth Rameshkumar, Peter Bailey"
Summarization,Jointly Learning to Align and Summarize for Neural Cross-Lingual Summarization,"Yue Cao, Hui Liu, Xiaojun Wan"
Summarization,Extractive Summarization as Text Matching,"Ming Zhong, Pengfei Liu, Yiran Chen, Danqing Wang, Xipeng Qiu, Xuanjing Huang"
Summarization,Asking and Answering Questions to Evaluate the Factual Consistency of Summaries,"Alex Wang, Kyunghyun Cho, Mike Lewis"
Summarization,Multi-Granularity Interaction Network for Extractive and Abstractive Multi-Document Summarization,"Hanqi Jin, Tianming Wang, Xiaojun Wan"
Summarization,Composing Elementary Discourse Units in Abstractive Summarization,"Zhenwen Li, Wenhao Wu, Sujian Li"
Summarization,Unsupervised Opinion Summarization with Noising and Denoising,"Reinald Kim Amplayo, Mirella Lapata"
Summarization,Optimizing the Factual Correctness of a Summary: A Study of Summarizing Radiology Reports,"Yuhao Zhang, Derek Merck, Emily Tsai, Christopher D. Manning, Curtis Langlotz"
Summarization,Exploring Content Selection in Summarization of Novel Chapters,"Faisal Ladhak, Bryan Li, Yaser Al-Onaizan, Kathy McKeown"
"Syntax: Tagging, Chunking and Parsing",SeqVAT: Virtual Adversarial Training for Semi-Supervised Sequence Labeling,"Luoxin Chen, Weitong Ruan, Xinyue Liu, Jianhua Lu"
"Syntax: Tagging, Chunking and Parsing",Representations of Syntax [MASK] Useful: Effects of Constituency and Dependency Structure in Recursive LSTMs,"Michael Lepori, Tal Linzen, R. Thomas McCoy"
"Syntax: Tagging, Chunking and Parsing",Efficient Second-Order TreeCRF for Neural Dependency Parsing,"Yu Zhang, Zhenghua Li, Min Zhang"
"Syntax: Tagging, Chunking and Parsing",A Span-based Linearization for Constituent Trees,"Yang Wei, Yuanbin Wu, Man Lan"
"Syntax: Tagging, Chunking and Parsing",Tetra-Tagging: Word-Synchronous Parsing with Linear-Time Inference,"Nikita Kitaev, Dan Klein"
"Syntax: Tagging, Chunking and Parsing",Treebank Embedding Vectors for Out-of-domain Dependency Parsing,"Joachim Wagner, James Barry, Jennifer Foster"
"Syntax: Tagging, Chunking and Parsing",Efficient Constituency Parsing by Pointing,"Thanh-Tung Nguyen, Xuan-Phi Nguyen, Shafiq Joty, Xiaoli Li"
"Syntax: Tagging, Chunking and Parsing",Structure-Level Knowledge Distillation For Multilingual Sequence Labeling,"Xinyu Wang, Yong Jiang, Nguyen Bach, Tao Wang, Fei Huang, Kewei Tu"
"Syntax: Tagging, Chunking and Parsing",Revisiting Higher-Order Dependency Parsers,"Erick Fonseca, André F. T. Martins"
"Syntax: Tagging, Chunking and Parsing",Deep Contextualized Self-training for Low Resource Dependency Parsing,"Guy Rotman, Roi Reichart"
"Syntax: Tagging, Chunking and Parsing",Neural Reranking for Dependency Parsing: An Evaluation,"Bich-Ngoc Do, Ines Rehbein"
"Syntax: Tagging, Chunking and Parsing",An Empirical Comparison of Unsupervised Constituency Parsing Methods,"Jun Li, Yifan Cao, Jiong Cai, Yong Jiang, Kewei Tu"
"Syntax: Tagging, Chunking and Parsing","Extracting Headless MWEs from Dependency Parse Trees: Parsing, Tagging, and Joint Modeling Approaches","Tianze Shi, Lillian Lee"
"Syntax: Tagging, Chunking and Parsing",Do Neural Language Models Show Preferences for Syntactic Formalisms?,"Artur Kulmizev, Vinit Ravishankar, Mostafa Abdou, Joakim Nivre"
"Syntax: Tagging, Chunking and Parsing",Abstract Syntax as Interlingua: Scaling Up the Grammatical Framework from Controlled Languages to Robust Pipelines,"Aarne Ranta, Krasimir Angelov, Normunds Gruzitis, Prasanth Kolachina"
"Syntax: Tagging, Chunking and Parsing",A Graph-based Model for Joint Chinese Word Segmentation and Dependency Parsing,"Hang Yan, Xipeng Qiu, Xuanjing Huang"
"Syntax: Tagging, Chunking and Parsing",Max-Margin Incremental CCG Parsing,"Miloš Stanojević, Mark Steedman"
"Syntax: Tagging, Chunking and Parsing",Enriched In-Order Linearization for Faster Sequence-to-Sequence Constituent Parsing,"Daniel Fernández-González, Carlos Gómez-Rodríguez"
"Syntax: Tagging, Chunking and Parsing","Exact yet Efficient Graph Parsing, Bi-directional Locality and the Constructivist Hypothesis","Yajie Ye, Weiwei Sun"
Theory and Formalism in NLP (Linguistic and Mathematical),A Formal Hierarchy of RNN Architectures,"William Merrill, Gail Weiss, Yoav Goldberg, Roy Schwartz, Noah A. Smith, Eran Yahav"
Theory and Formalism in NLP (Linguistic and Mathematical),Emergence of Syntax Needs Minimal Supervision,"Raphaël Bailly, Kata Gábor"
Theory and Formalism in NLP (Linguistic and Mathematical),A Three-Parameter Rank-Frequency Relation in Natural Languages,"Chenchen Ding, Masao Utiyama, Eiichiro Sumita"
Theory and Formalism in NLP (Linguistic and Mathematical),Language Models as an Alternative Evaluator of Word Order Hypotheses: A Case Study in Japanese,"Tatsuki Kuribayashi, Takumi Ito, Jun Suzuki, Kentaro Inui"
Theory and Formalism in NLP (Linguistic and Mathematical),Dice Loss for Data-imbalanced NLP Tasks,"Xiaoya Li, Xiaofei Sun, Yuxian Meng, Junjun Liang, Fei Wu, Jiwei Li"
Theory and Formalism in NLP (Linguistic and Mathematical),Theoretical Limitations of Self-Attention in Neural Sequence Models,Michael Hahn
